"id_record";"id_building";"floor";"house_premises_count";"crash_bit";"flat_number";"total_area";"living_area";"total_flat_count";"description";"id_fund_type";"id_state";"is_official_premise"
4149;784;null;null;null;"28";61,83;0,0;"1";null;null;5;0
4150;784;null;null;null;"44";47,43;0,0;"1";null;null;5;0
4151;784;null;null;null;"48";0,0;0,0;"0";"Прив 03.06.14";null;1;0
4152;784;null;null;null;"51";0,0;0,0;"0";"Прив 27.08.14";null;1;0
4153;784;null;null;null;"60";43,63;0,0;"1";null;null;5;0
4154;784;null;null;null;"59";0,0;0,0;"0";"Прив 020414";null;1;0
4155;784;null;null;null;"90";0,0;0,0;"0";"Прив 300413";null;1;0
4158;785;null;null;null;"29";43,52;0,0;"1";null;null;5;0
4159;785;null;null;null;"39";0,0;0,0;"0";"Прив 020713";null;1;0
4160;785;null;null;null;"58";29,83;0,0;"1";null;null;5;1
4161;785;null;null;null;"80";60,94;0,0;"1";null;null;5;0
4162;785;null;null;null;"109";0,0;0,0;"0";"Прив 11.03.13";null;1;0
4165;786;null;null;null;"9";0,0;0,0;"0";"Приват 08.10.12";null;1;0
4166;786;null;null;null;"31";40,68;0,0;"1";"Умерла 17.09.2012, кв. пустая";null;5;0
4169;787;null;null;null;"3";0,0;0,0;"0";"Прив 230713";null;1;0
4170;787;null;null;null;"21";43,93;0,0;"1";null;null;5;0
4171;787;null;null;null;"36";0,0;0,0;"0";"Прив 300413";null;1;0
4174;790;null;null;null;"9";43,89;0,0;"1";null;null;5;0
4175;790;null;null;null;"16";0,0;0,0;"0";"Прив1.10.2013";null;1;0
4176;790;null;null;null;"33";47,27;0,0;"1";null;null;5;0
4177;790;null;null;null;"47";30,01;0,0;"1";null;null;5;0
4178;790;null;null;null;"55";43,92;0,0;"1";null;null;5;0
4179;790;null;null;null;"58";44,1;0,0;"1";null;null;5;0
4182;791;null;null;null;"4";0,0;0,0;"0";"Приват 24.12.12";null;1;0
4183;791;null;null;null;"19";28,66;0,0;"1";null;3;5;0
4184;791;null;null;null;"35";40,59;0,0;"1";null;null;5;0
4187;792;null;null;null;"3";0,0;0,0;"0";"Прив 170914";null;1;0
4189;792;null;null;null;"27";0,0;0,0;"0";"Приват 11.10.12";null;1;0
4190;792;null;null;null;"30";44,52;0,0;"1";null;null;5;0
4191;792;null;null;null;"39";0,0;0,0;"0";"Прив 04.07.14";null;1;0
4194;793;null;null;null;"12";61,3;0,0;"1";null;null;5;0
4195;793;null;null;null;"14";0,0;0,0;"0";"Прив 200813";null;1;0
4196;793;null;null;null;"32";47,37;0,0;"1";null;null;5;0
4197;793;null;null;null;"33";44,12;0,0;"1";null;null;5;0
4198;793;null;null;null;"36";44,23;0,0;"1";null;null;5;0
4199;793;null;null;null;"45";43,78;0,0;"1";null;null;5;0
4202;794;null;null;null;"3";0,0;0,0;"0";"Прив 16.04.13";null;1;0
4203;794;null;null;null;"16";44,42;0,0;"1";null;null;5;0
4204;794;null;null;null;"22";28,7;0,0;"1";null;3;5;0
4207;795;null;null;null;"34";0,0;0,0;"0";"Прив 111113";null;1;0
4208;795;null;null;null;"37";43,8;0,0;"1";null;null;5;0
4209;795;null;null;null;"39";47,18;0,0;"1";null;null;5;0
4210;795;null;null;null;"50";30,03;0,0;"1";"в т.ч. 1 чел временно";3;5;0
4213;796;null;null;null;"6";49,3;0,0;"1";null;null;5;0
4214;796;null;null;null;"15";28,57;0,0;"1";null;null;5;0
4215;796;null;null;null;"21";0,0;0,0;"0";"Прив 140114";null;1;0
4216;796;null;null;null;"24";55,18;0,0;"1";null;null;5;0
4219;797;null;null;null;"19";47,56;0,0;"1";null;null;5;0
4220;797;null;null;null;"22";0,0;0,0;"0";"Прив 140213";null;1;0
4221;797;null;null;null;"44";44,11;0,0;"1";null;null;5;0
4222;797;null;null;null;"45";47,58;0,0;"1";null;null;5;0
4223;797;null;null;null;"47";30,22;0,0;"1";null;3;5;0
4226;798;null;null;null;"12";44,03;0,0;"1";null;null;5;0
4227;798;null;null;null;"13";47,21;0,0;"1";null;null;5;0
4228;798;null;null;null;"20";0,0;0,0;"0";"Приват 22.01.13";null;1;0
4229;798;null;null;null;"35";41,1;0,0;"1";null;null;5;0
4232;799;null;null;null;"3а";18,2;0,0;"1";"с/н №94/17.01.13";null;5;0
4233;799;null;null;null;"14а";0,0;0,0;"0";"Купля-прод по бкс";null;1;0
4234;799;null;null;null;"18а";18,02;0,0;"1";"с/н №93/17.01.13";null;5;0
4235;799;null;null;null;"19а";0,0;0,0;"0";"Прив 20.03.13";null;1;0
4238;802;null;null;null;"15";53,7;0,0;"1";null;null;5;0
4239;802;null;null;null;"35";53,7;0,0;"1";null;null;5;0
4240;802;null;null;null;"40";65,2;0,0;"1";null;null;5;0
4241;802;null;null;null;"43";0,0;0,0;"0";"Прив 130513";null;1;0
4242;802;null;null;null;"56";65,0;0,0;"1";null;null;5;0
4243;802;null;null;null;"64";65,0;0,0;"1";null;null;5;0
4244;802;null;null;null;"116";65,0;0,0;"1";null;null;5;0
4245;802;null;null;null;"125";53,5;0,0;"1";null;3;5;0
4246;802;null;null;null;"159";65,3;0,0;"1";null;null;5;0
4247;802;null;null;null;"160";64,6;0,0;"1";null;null;5;0
4250;804;null;null;null;"16";0,0;0,0;"0";"Прив 2011";null;1;0
4251;804;null;null;null;"17";62,5;0,0;"1";null;null;5;0
4252;804;null;null;null;"28";76,2;0,0;"1";null;null;5;0
4253;804;null;null;null;"33";71,5;0,0;"1";null;null;5;0
4256;805;null;null;null;"7";34,7;0,0;"1";null;3;5;1
4257;805;null;null;null;"18";52,0;0,0;"1";null;null;5;0
4258;805;null;null;null;"22";0,0;0,0;"0";"Приват 27.11.12";null;1;0
4259;805;null;null;null;"68";0,0;0,0;"0";"Прив 18.07.14";null;1;0
4260;805;null;null;null;"71";34,7;0,0;"1";null;null;5;0
4261;805;null;null;null;"80";60,6;0,0;"1";null;null;5;0
4264;806;null;null;null;"1";0,0;0,0;"0";"Приват 10.12.12";null;1;0
4265;806;null;null;null;"3";35,2;0,0;"1";null;null;5;0
4266;806;null;null;null;"8";0,0;0,0;"0";"прив";null;1;0
4267;806;null;null;null;"37";0,0;0,0;"0";"Прив 050913";null;1;0
4268;806;null;null;null;"73";0,0;0,0;"0";"Приват 210813";null;1;0
4269;806;null;null;null;"108";35,5;0,0;"1";null;null;5;1
4270;806;null;null;null;"115";0,0;0,0;"0";"Приват 24.12.12";null;1;0
4273;807;null;null;null;"55";34,7;0,0;"1";null;null;5;0
4274;807;null;null;null;"56";60,7;0,0;"1";null;null;5;0
4275;807;null;null;null;"74";0,0;0,0;"0";"Прив 040313";null;1;0
4276;807;null;null;null;"98";0,0;0,0;"0";null;null;1;0
4279;808;null;null;null;"75";103,3;0,0;"1";null;null;5;0
4280;808;null;null;null;"99";103,4;0,0;"1";null;null;5;0
4281;808;null;null;null;"121";0,0;0,0;"0";"Приват 20.11.12";null;1;0
4282;808;null;null;null;"169";40,9;0,0;"1";null;null;5;0
4283;808;null;null;null;"140";63,6;0,0;"1";null;null;5;0
4284;808;null;null;null;"142";52,0;0,0;"1";null;null;5;0
4287;809;null;null;null;"29";0,0;0,0;"0";"Прив 18.03.13";null;1;0
4288;809;null;null;null;"33";62,7;0,0;"1";null;null;5;0
4289;809;null;null;null;"51";59,8;0,0;"1";null;null;5;0
4290;809;null;null;null;"54";0,0;0,0;"0";"Приват 19.02.13";null;1;0
4291;809;null;null;null;"68";0,0;0,0;"0";"Прив 270114";null;1;0
4292;809;null;null;null;"76";52,2;0,0;"1";null;null;5;0
4293;809;null;null;null;"123";35,0;0,0;"1";null;null;5;0
4294;809;null;null;null;"126";52,0;0,0;"1";null;null;5;0
4295;809;null;null;null;"130";52,0;0,0;"1";null;null;5;1
4296;809;null;null;null;"137";0,0;0,0;"0";"Приват 16.10.12";null;1;0
4299;811;null;null;null;"42";43,7;0,0;"1";null;null;5;0
4300;811;null;null;null;"64";31,5;0,0;"1";null;null;5;0
4303;812;null;null;null;"5";26,0;0,0;"1";null;null;5;0
4304;812;null;null;null;"7";37,6;0,0;"1";null;null;5;0
4305;812;null;null;null;"15";35,2;0,0;"1";null;null;5;0
4308;813;null;null;null;"2";0,0;0,0;"0";"прив бти";null;1;0
4309;813;null;null;null;"5";26,1;0,0;"1";null;null;5;0
4310;813;null;null;null;"6";35,2;0,0;"1";null;null;5;0
4313;814;null;null;null;"2";42,0;0,0;"1";null;null;5;0
4314;814;null;null;null;"3";44,4;0,0;"1";null;null;5;0
4315;814;null;null;null;"22";44,1;0,0;"1";null;null;5;0
4316;814;null;null;null;"24";30,8;0,0;"1";null;null;5;0
4317;814;null;null;null;"34";44,1;0,0;"1";null;null;5;0
4318;814;null;null;null;"36";0,0;0,0;"0";"Приват 040413";null;1;0
4319;814;null;null;null;"40";30,8;0,0;"1";"мун, н-ль прописан по другому адресу";null;5;0
4320;814;null;null;null;"59";0,0;0,0;"0";"Приват 260213";null;1;0
4323;815;null;null;null;"5";46,1;0,0;"1";null;null;5;0
4324;815;null;null;null;"25";0,0;0,0;"0";"Приват 13.11.12";null;1;0
4327;816;null;null;null;"14";41,3;0,0;"1";null;null;5;0
4328;816;null;null;null;"28";54,8;0,0;"1";null;null;5;0
4329;816;null;null;null;"38";0,0;0,0;"0";"Прив 090413";null;1;0
4330;816;null;null;null;"44";0,0;0,0;"0";"Приват13.11.12";null;1;0
4333;817;null;null;null;"2";36,0;0,0;"1";null;2;5;0
4334;817;null;null;null;"3";38,2;0,0;"1";null;null;5;0
4335;817;null;null;null;"5";26,1;0,0;"1";null;null;5;0
4336;817;null;null;null;"14";38,3;0,0;"1";null;null;5;0
4339;818;null;null;null;"10";37,2;0,0;"1";null;null;5;0
4340;818;null;null;null;"15";34,7;0,0;"1";null;null;5;0
4341;818;null;null;null;"16";25,9;0,0;"1";null;null;5;0
4344;819;null;null;null;"1";26,8;0,0;"1";null;null;5;0
4345;819;null;null;null;"4";37,5;0,0;"1";null;null;5;0
4346;819;null;null;null;"7";39,5;0,0;"1";null;null;5;0
4349;820;null;null;null;"1";0,0;0,0;"0";"Прив 30.05.13";null;1;1
4350;820;null;null;null;"9";31,0;0,0;"1";null;3;5;0
4351;820;null;null;null;"10";42,9;0,0;"1";null;null;5;0
4352;820;null;null;null;"19";44,6;0,0;"1";null;null;5;0
4353;820;null;null;null;"35";0,0;0,0;"0";"Прив 120813";null;1;0
4356;821;null;null;null;"4";36,2;0,0;"1";null;null;5;0
4357;821;null;null;null;"9";36,0;0,0;"1";null;null;5;0
4358;821;null;null;null;"10";36,9;0,0;"1";null;null;5;0
4361;822;null;null;null;"11";36,1;0,0;"1";null;null;5;0
4362;822;null;null;null;"15";36,2;0,0;"1";null;null;5;0
4365;823;null;null;null;"20";44,5;0,0;"1";null;null;5;0
4366;823;null;null;null;"37";44,5;0,0;"1";null;null;5;0
4367;823;null;null;null;"58";0,0;0,0;"0";"Приват 27.11.12";null;1;0
4370;824;null;null;null;"3";39,3;0,0;"1";null;null;5;0
4371;824;null;null;null;"4";36,1;0,0;"1";null;null;5;0
4372;824;null;null;null;"9";37,1;0,0;"1";null;null;5;0
4373;824;null;null;null;"11";35,5;0,0;"1";null;3;5;1
4375;825;null;"60";null;"12";44,7;0,0;"1";null;null;5;0
4376;826;null;"48";null;"13";31,3;0,0;"1";null;null;5;0
4378;827;null;null;null;"28";48,1;0,0;"1";null;null;5;0
4379;827;null;null;null;"33";47,9;0,0;"1";null;null;5;0
4380;827;null;null;null;"36";0,0;0,0;"0";"прив180613";null;1;0
4383;828;null;null;null;"9";0,0;0,0;"0";"Прив 300413";null;1;0
4384;828;null;null;null;"23";48,2;0,0;"1";null;null;5;0
4387;829;null;null;null;"28";61,81;0,0;"1";null;null;5;0
4388;829;null;null;null;"38";0,0;0,0;"0";"Приват 260213";null;1;0
4389;829;null;null;null;"59";0,0;0,0;"0";"Прив 180413";null;1;0
4390;829;null;null;null;"76";62,0;0,0;"1";null;null;5;0
4391;829;null;null;null;"78";0,0;0,0;"0";"Приват 19.11.12";null;1;0
4392;829;null;null;null;"86";61,24;0,0;"1";null;null;5;0
4394;830;null;"60";null;"43";44,7;0,0;"1";null;null;5;0
4396;831;null;null;null;"4";61,27;0,0;"1";null;null;5;0
4397;831;null;null;null;"29";0,0;0,0;"0";"Прив 02.07.13";null;1;0
4398;831;null;null;null;"40";44,29;0,0;"1";null;null;5;0
4399;831;null;null;null;"48";61,34;0,0;"1";null;null;5;0
4402;832;null;null;null;"5";30,4;0,0;"1";null;null;5;0
4403;832;null;null;null;"12";0,0;0,0;"0";"Прив 28.03.13";null;1;0
4406;833;null;null;null;"4";30,7;0,0;"1";null;null;5;0
4407;833;null;null;null;"11";41,3;0,0;"1";null;null;5;0
4408;833;null;null;null;"12";30,2;0,0;"1";null;null;5;1
4411;834;null;null;null;"27";0,0;0,0;"0";"Прив 11.03.13";null;1;0
4412;834;null;null;null;"60";61,81;0,0;"1";null;null;5;0
4415;835;null;null;null;"1";0,0;0,0;"0";"Прив 160413";null;1;0
4416;835;null;null;null;"29";30,54;0,0;"1";null;null;5;0
4417;835;null;null;null;"56";44,66;0,0;"1";null;null;5;0
4418;835;null;null;null;"67";0,0;0,0;"0";"Прив 27.05.13";null;1;0
4419;835;null;null;null;"74";44,41;0,0;"1";null;null;5;0
4420;835;null;null;null;"75";47,92;0,0;"1";null;null;5;0
4421;835;null;null;null;"84";47,44;0,0;"1";null;null;5;0
4424;836;null;null;null;"2";40,1;0,0;"1";null;null;5;0
4425;836;null;null;null;"11";40,5;0,0;"1";null;null;5;0
4426;836;null;null;null;"12";29,7;0,0;"1";null;null;5;0
4429;837;null;null;null;"2";40,9;0,0;"1";null;null;5;0
4430;837;null;null;null;"5";30,0;0,0;"1";null;null;5;0
4431;837;null;null;null;"6";41,0;0,0;"1";null;null;5;0
4432;837;null;null;null;"7";0,0;0,0;"1";null;null;5;0
4433;837;null;null;null;"8";0,0;0,0;"1";null;null;5;0
4434;837;null;null;null;"9,10,11,12,13,14,15,16";0,0;0,0;"0";"сгорели";null;1;0
4437;839;null;null;null;"47";44,29;0,0;"1";null;null;5;0
4438;839;null;null;null;"73";44,25;0,0;"1";null;null;5;0
4439;839;null;null;null;"70";44,4;0,0;"1";null;null;5;0
4442;840;null;null;null;"18";29,85;0,0;"1";null;null;5;0
4443;840;null;null;null;"19";27,96;0,0;"1";null;null;5;0
4444;840;null;null;null;"28";0,0;0,0;"0";"Прив 290713";null;1;1
4445;840;null;null;null;"37";0,0;0,0;"0";"прив040613";null;1;0
4446;840;null;null;null;"41";41,29;0,0;"1";null;null;5;0
4447;840;null;null;null;"59";0,0;0,0;"0";"Прив 24.09.14";null;1;0
4450;841;null;null;null;"3";61,74;0,0;"1";null;null;5;0
4451;841;null;null;null;"40";47,92;0,0;"1";null;null;5;0
4452;841;null;null;null;"53";0,0;0,0;"0";"Прив 280813";null;1;0
4453;841;null;null;null;"68";0,0;0,0;"0";"Приват 28.01.13";null;1;0
4454;841;null;null;null;"76";0,0;0,0;"0";"Прив 270313";null;1;0
4457;842;null;null;null;"3";35,5;0,0;"1";null;null;5;0
4458;842;null;null;null;"10";35,9;0,0;"1";null;null;5;0
4459;842;null;null;null;"11";34,1;0,0;"1";null;null;5;0
4460;842;null;null;null;"12";25,5;0,0;"1";null;null;5;0
4461;842;null;null;null;"13";36,0;0,0;"1";null;null;5;0
4462;842;null;null;null;"14";37,4;0,0;"1";null;null;5;0
4463;842;null;null;null;"15";34,5;0,0;"1";null;null;5;0
4464;842;null;null;null;"16";25,3;0,0;"1";null;null;5;0
4467;843;null;null;null;"42";0,0;0,0;"0";"Прив 11.03.13";null;1;0
4468;843;null;null;null;"45";48,0;0,0;"1";null;null;5;0
4469;843;null;null;null;"100";44,2;0,0;"1";null;null;5;0
4472;844;null;null;null;"2";34,6;0,0;"1";null;null;5;0
4473;844;null;null;null;"3";37,0;0,0;"1";null;null;5;0
4474;844;null;null;null;"7";37,1;0,0;"1";null;null;5;0
4475;844;null;null;null;"8";36,2;0,0;"1";null;null;5;1
4476;844;null;null;null;"14";37,0;0,0;"1";null;null;5;0
4479;845;null;null;null;"2";34,8;0,0;"1";null;null;5;0
4480;845;null;null;null;"3";36,6;0,0;"1";null;null;5;0
4481;845;null;null;null;"4";35,4;0,0;"1";null;null;5;0
4482;845;null;null;null;"8";35,6;0,0;"1";null;null;5;0
4483;845;null;null;null;"14";37,2;0,0;"1";null;null;5;0
4484;845;null;null;null;"15";35,4;0,0;"1";null;null;5;0
4487;846;null;null;null;"1";31,0;0,0;"1";null;null;5;0
4488;846;null;null;null;"17";43,2;0,0;"1";null;null;5;0
4489;846;null;null;null;"33";30,4;0,0;"1";"";null;5;0
4490;846;null;null;null;"51";43,0;0,0;"1";null;3;5;1
4491;846;null;null;null;"60";0,0;0,0;"0";"Приват 030413";null;1;0
4494;847;null;null;null;"17";30,7;0,0;"1";null;null;5;0
4495;847;null;null;null;"19";0,0;0,0;"0";"Приват 01.10.12";null;1;0
4496;847;null;null;null;"31";0,0;0,0;"0";"нежилое";null;1;0
4497;847;null;null;null;"48";43,5;0,0;"1";null;null;5;0
4498;847;null;null;null;"49";30,8;0,0;"1";null;null;5;0
4499;847;null;null;null;"55";44,7;0,0;"1";null;null;5;0
4500;847;null;null;null;"75";42,5;0,0;"1";null;2;5;0
4503;848;null;null;null;"9";31,4;0,0;"1";null;3;5;0
4504;848;null;null;null;"34";43,6;0,0;"1";null;null;5;1
4507;849;null;null;null;"13";30,7;0,0;"1";null;null;5;1
4508;849;null;null;null;"14";42,6;0,0;"1";null;null;5;0
4509;849;null;null;null;"25";0,0;0,0;"0";"Приват 270313";null;1;0
4510;849;null;null;null;"58";0,0;0,0;"0";"Прив 220713";null;1;0
4511;849;null;null;null;"71";42,0;0,0;"1";null;null;5;0
4512;849;null;null;null;"76";0,0;0,0;"0";"Приват 04.02.13";null;1;0
4515;850;null;null;null;"4";35,6;0,0;"1";null;null;5;0
4516;850;null;null;null;"5";25,9;0,0;"1";null;2;5;0
4517;850;null;null;null;"7";37,9;0,0;"1";null;null;5;0
4518;850;null;null;null;"11";35,4;0,0;"1";null;null;5;0
4519;850;null;null;null;"12";25,4;0,0;"1";null;null;5;0
4520;850;null;null;null;"13";36,0;0,0;"1";null;null;5;0
4521;850;null;null;null;"15";35,3;0,0;"1";null;null;5;0
4522;850;null;null;null;"16";25,7;0,0;"1";null;null;5;0
4525;851;null;null;null;"7";37,3;0,0;"1";null;null;5;0
4526;851;null;null;null;"8";35,5;0,0;"1";null;null;5;0
4527;851;null;null;null;"11";35,0;0,0;"1";null;null;5;1
4528;851;null;null;null;"14";36,7;0,0;"1";null;null;5;0
4531;852;null;null;null;"2";11,0;0,0;"1";null;2;5;0
4532;852;null;null;null;"3";11,3;0,0;"1";null;null;5;0
4533;852;null;null;null;"4";11,3;0,0;"1";null;3;5;0
4534;852;null;null;null;"5";16,1;0,0;"1";null;null;5;0
4535;852;null;null;null;"6";15,9;0,0;"1";null;null;5;0
4536;852;null;null;null;"7";11,3;0,0;"1";null;2;5;0
4537;852;null;null;null;"8";11,3;0,0;"1";null;null;5;0
4538;852;null;null;null;"9";11,3;0,0;"1";null;3;5;0
4539;852;null;null;null;"10";11,3;0,0;"1";null;null;5;0
4540;852;null;null;null;"11";15,8;0,0;"1";null;2;5;0
4541;852;null;null;null;"12";15,8;0,0;"1";null;null;5;0
4542;852;null;null;null;"13";14,4;0,0;"1";null;null;5;1
4543;852;null;null;null;"14,15";28,8;0,0;"1";null;3;5;0
4544;852;null;null;null;"16";11,2;0,0;"1";null;3;5;0
4545;852;null;null;null;"17,18";22,4;0,0;"1";null;3;5;0
4546;852;null;null;null;"19";15,9;0,0;"1";"пустующая";2;5;0
4547;852;null;null;null;"20";15,8;0,0;"1";null;null;5;0
4548;852;null;null;null;"21";11,3;0,0;"1";null;2;5;0
4549;852;null;null;null;"23";11,3;0,0;"1";null;2;5;0
4551;854;null;"2";null;"1";18,6;0,0;"1";null;null;5;0
4553;865;null;null;null;"17";30,1;0,0;"1";"принята в м/с р1099/29.08.12";null;5;0
4554;865;null;null;null;"31";61,0;0,0;"1";"служебн";null;5;1
4555;865;null;null;null;"70";52,9;0,0;"1";null;null;5;0
4556;865;null;null;null;"33";51,6;0,0;"1";"служебн";null;5;0
4557;865;null;null;null;"38";30,0;0,0;"1";null;3;5;0
4560;866;null;null;null;"22";28,9;0,0;"1";null;3;5;0
4561;866;null;null;null;"30";28,9;0,0;"1";null;null;5;1
4562;866;null;null;null;"39";40,7;0,0;"1";null;null;5;0
4564;867;null;"36";null;"31";37,0;0,0;"1";null;null;5;0
4566;868;null;null;null;"5";64,7;0,0;"1";null;null;5;0
4567;868;null;null;null;"26";0,0;0,0;"0";"ПРИВ21.10.13";null;1;0
4568;868;null;null;null;"18";0,0;0,0;"0";"Собст 2003 по вып";null;1;0
4571;869;null;null;null;"6";0,0;0,0;"0";"Приват 19.11.12";null;1;0
4572;869;null;null;null;"7";0,0;0,0;"0";"ПРИВ 290114";null;1;0
4573;869;null;null;null;"13";41,2;0,0;"1";"м/с по расп";null;5;0
4574;869;null;null;null;"21";0,0;0,0;"0";"искл из м/с р439/02.04.13";null;1;0
4575;869;null;null;null;"24";0,0;0,0;"0";"Прив 2012";null;1;0
4576;869;null;null;null;"28";39,2;0,0;"1";null;null;5;0
4577;869;null;null;null;"33";0,0;0,0;"0";"Прив 070813";null;1;0
4580;870;null;null;null;"19";0,0;0,0;"0";"Прив 0870513";null;1;0
4581;870;null;null;null;"34";39,3;0,0;"1";null;null;5;0
4584;871;null;null;null;"36";47,6;0,0;"1";null;null;5;0
4585;871;null;null;null;"38";0,0;0,0;"0";"Приват 260213";null;1;0
4588;872;null;null;null;"127";46,9;0,0;"1";null;null;5;0
4589;872;null;null;null;"50";32,9;0,0;"1";"субсид";null;5;0
4590;872;null;null;null;"128";59,1;0,0;"1";null;null;5;0
4593;873;null;null;null;"1";0,0;0,0;"0";"нежилое";null;1;0
4594;873;null;null;null;"2";0,0;0,0;"0";"нежилое";null;1;0
4595;873;null;null;null;"23";46,3;0,0;"1";null;null;5;1
4596;873;null;null;null;"37";0,0;0,0;"0";"Приват 25.12.12";null;1;0
4597;873;null;null;null;"54";0,0;0,0;"0";"Приват 250213";null;1;0
4598;873;null;null;null;"69";0,0;0,0;"0";"Приват 25.12.12";null;1;0
4601;874;null;null;null;"5";0,0;0,0;"0";"Прив 12.03.13";null;1;0
4602;874;null;null;null;"11";0,0;0,0;"0";"Прив 210813";null;1;0
4603;874;null;null;null;"29";39,5;0,0;"1";null;null;5;0
4604;874;null;null;null;"30";0,0;0,0;"0";"Прив 28.05.13";null;1;0
4605;874;null;null;null;"33";0,0;0,0;"0";"вкл  р36/16.01.14,          прив 07.04.14";null;1;0
4606;874;null;null;null;"37";39,3;0,0;"1";null;null;5;0
4607;874;null;null;null;"48";0,0;0,0;"0";"Прив 170413";null;1;0
4610;875;null;null;null;"34";44,1;0,0;"1";null;null;5;0
4611;875;null;null;null;"67";59,1;0,0;"1";null;null;5;0
4614;876;null;null;null;"60";63,6;0,0;"1";null;null;5;0
4615;876;null;null;null;"75";0,0;0,0;"0";"лифтерская";null;1;0
4616;876;null;null;null;"94";51,9;0,0;"1";null;null;5;0
4617;876;null;null;null;"97";63,5;0,0;"1";null;null;5;0
4620;877;null;null;null;"62";0,0;0,0;"0";"Прив 180413";null;1;0
4621;877;null;null;null;"80";50,9;0,0;"1";null;null;5;0
4622;877;null;null;null;"86";50,3;0,0;"1";null;null;5;0
4623;877;null;null;null;"139";64,6;0,0;"1";null;null;5;0
4626;878;null;null;null;"66";52,3;0,0;"1";null;null;5;0
4627;878;null;null;null;"89";0,0;0,0;"0";"Прив 25.03.13";null;1;0
4628;878;null;null;null;"101";51,8;0,0;"1";null;null;5;0
4629;878;null;null;null;"122";52,3;0,0;"1";null;null;5;0
4633;881;null;null;null;"16";0,0;0,0;"0";"Прив 070513";null;1;0
4634;881;null;null;null;"23";34,9;0,0;"1";null;null;5;0
4637;882;null;null;null;"9";52,3;0,0;"1";null;null;5;0
4638;882;null;null;null;"14";35,0;0,0;"1";null;null;5;0
4639;882;null;null;null;"21";35,5;0,0;"1";null;3;5;0
4640;882;null;null;null;"22";34,8;0,0;"1";null;3;5;0
4641;882;null;null;null;"41";0,0;0,0;"0";"Прив 30.05.13";null;1;0
4642;882;null;null;null;"53";0,0;0,0;"0";"ПРИВ 30.12.13";null;1;0
4643;882;null;null;null;"70";0,0;0,0;"0";"Прив 290413";null;1;0
4646;883;null;null;null;"8";64,5;0,0;"1";null;null;5;0
4647;883;null;null;null;"16";64,5;0,0;"1";null;null;5;0
4648;883;null;null;null;"27";0,0;0,0;"0";"Приват 10.12.12";null;1;0
4649;883;null;null;null;"30";53,6;0,0;"1";null;null;5;0
4650;883;null;null;null;"31";53,8;0,0;"1";null;null;5;0
4651;883;null;null;null;"58";53,6;0,0;"1";null;null;5;0
4652;883;null;null;null;"68";62,8;0,0;"1";null;null;5;0
4653;883;null;null;null;"74,75";114,3;0,0;"1";"здесь площ 74,75";null;5;0
4654;883;null;null;null;"88";62,8;0,0;"1";null;null;5;0
4655;883;null;null;null;"104";0,0;0,0;"0";"Приват 16.10.12";null;1;0
4656;883;null;null;null;"161";27,9;0,0;"1";null;null;5;1
4657;883;null;null;null;"194";51,8;0,0;"1";null;null;5;0
4658;883;null;null;null;"20";64,5;0,0;"1";null;null;5;0
4659;883;null;null;null;"201";0,0;0,0;"0";"Приват 24.12.12";null;1;0
4660;883;null;null;null;"204";0,0;0,0;"0";"Прив 040614";null;1;0
4661;883;null;null;null;"28";0,0;0,0;"0";"Прив 2005";null;1;0
4662;883;null;null;null;"218";52,5;0,0;"1";null;null;5;0
4663;883;null;null;null;"230";52,5;0,0;"1";null;null;5;0
4664;883;null;null;null;"242";0,0;0,0;"0";"Прив 170413";null;1;0
4667;885;null;null;null;"28";0,0;0,0;"0";"Приват 15.01.13";null;1;0
4668;885;null;null;null;"34";0,0;0,0;"0";"Приват 18.02.13";null;1;0
4669;885;null;null;null;"36";0,0;0,0;"0";"Прив 060513";null;1;0
4670;885;null;null;null;"56";0,0;0,0;"0";"Приват 12.02.13";null;1;0
4671;885;null;null;null;"120";50,5;0,0;"1";null;3;5;0
4672;885;null;null;null;"132";50,4;0,0;"1";null;null;5;0
4673;885;null;null;null;"151";64,6;0,0;"1";null;null;5;0
4674;885;null;null;null;"175";63,7;0,0;"1";null;null;5;0
4676;886;null;"30";null;"10";76,4;0,0;"1";null;null;5;0
4678;887;null;null;null;"18";0,0;0,0;"0";"Приват 04.02.13";null;1;0
4679;887;null;null;null;"20";76,0;0,0;"1";null;null;5;0
4680;887;null;null;null;"32";0,0;0,0;"0";"Прив 090913";null;1;0
4681;887;null;null;null;"55";61,3;0,0;"1";null;null;5;0
4683;889;null;null;null;"41";0,0;0,0;"0";"Собств 2005 по вып || кооп/д";null;1;0
4685;890;null;null;null;"120";64,4;0,0;"1";null;null;5;0
4686;890;null;null;null;"105";0,0;0,0;"0";"Приват 04.04.13";null;1;0
4687;890;null;null;null;"151";0,0;0,0;"0";"Собст 2009 по вып";null;1;0
4688;890;null;null;null;"161";63,4;0,0;"1";null;null;5;0
4689;890;null;null;null;"173";0,0;0,0;"0";"Прив 040914";null;1;0
4690;890;null;null;null;"237";63,0;0,0;"1";null;null;5;0
4691;890;null;null;null;"239";0,0;0,0;"0";"Прив 290413";null;1;0
4692;890;null;null;null;"182";52,0;0,0;"1";null;null;5;0
4693;890;null;null;null;"203";0,0;0,0;"0";"Приват 29.01.13";null;1;0
4696;894;null;null;null;"15";61,4;0,0;"1";null;null;5;0
